disorder1	disorder2	ngenes1	ngenes2	class1	class2	ncommon_genes 
Colorectal cancer	Breast cancer	3	3	Cancer	Cancer	3
Colorectal cancer	Hepatocellular carcinoma	3	3	Cancer	Cancer	3
Colorectal cancer	Histiocytoma	3	3	Cancer	Cancer	3
Colorectal cancer	Li-Fraumeni syndrome	3	3	Cancer	Cancer	3
Colorectal cancer	Multiple malignancy syndrome	3	3	Cancer	Cancer	3
Colorectal cancer	Nasopharyngeal carcinoma	3	3	Cancer	Cancer	3
Colorectal cancer	Osteosarcoma	3	3	Cancer	Cancer	3
Colorectal cancer	Pancreatic cancer	3	3	Cancer	Cancer	3
Colorectal cancer	Thyroid carcinoma	3	3	Cancer	Cancer	3
Colorectal cancer	Adenoma	3	3	Cancer	Cancer	3
Colorectal cancer	Adenomatous polyposis coli	3	3	Cancer	Cancer	3
Colorectal cancer	Adenomatous polyposis coli	3	3	Cancer	Cancer	3
Colorectal cancer	Desmoid disease	3	3	Cancer	Cancer	3
Colorectal cancer	Gardner syndrome	3	3	Cancer	Cancer	3
Colorectal cancer	Gastric cancer	3	3	Cancer	Cancer	3
Colorectal cancer	Turcot syndrome	3	3	Cancer	Cancer	3
Colorectal cancer	T-cell acute lymphoblastic leukemia	1	1	Cancer	Cancer	1
Colorectal cancer	Hepatoblastoma	1	1	Cancer	Cancer	1
Colorectal cancer	Hepatocellular carcinoma	1	1	Cancer	Cancer	1
Colorectal cancer	Ovarian carcinoma	1	1	Cancer	Cancer	1
Colorectal cancer	Pilomatricoma	1	1	Cancer	Cancer	1
Colorectal cancer	Cafe-au-lait spots	4	4	Cancer	Cancer	4
Colorectal cancer	Glioblastoma	4	4	Cancer	Cancer	4
Colorectal cancer	Lymphoma	4	4	Cancer	Cancer	4
Colorectal cancer	Lynch cancer family syndrome II	4	4	Cancer	Cancer	4
Colorectal cancer	Muir-Torre syndrome	4	4	Cancer	Cancer	4
Colorectal cancer	Neurofibromatosis	4	4	Cancer	Cancer	4
Colorectal cancer	Ovarian cancer	4	4	Cancer	Cancer	4
Colorectal cancer	Cafe-au-lait spots with glioma or leukemia	3	3	Cancer	Cancer	3
Colorectal cancer	Muir-Torre syndrome	3	3	Cancer	Cancer	3
Colorectal cancer	Turcot syndrome with glioblastoma	3	3	Cancer	Cancer	3
Colorectal cancer	Neuroectodermal tumors	3	3	Cancer	multiple	3
Colorectal cancer	Turcot syndrome with glioblastoma	3	3	Cancer	Cancer	3
Colorectal cancer	Cancer susceptibility	3	3	Cancer	Cancer	3
Colorectal cancer	Endometrial carcinoma	3	3	Cancer	Cancer	3
Colorectal cancer	Ovarian cancer	3	3	Cancer	Cancer	3
Colorectal cancer	Colon cancer	2	2	Cancer	Cancer	2
Colorectal cancer	Esophageal cancer	2	2	Cancer	Cancer	2
Colorectal cancer	Loeys-Dietz syndrome	2	2	Cancer	Connective tissue	2
Colorectal cancer	Achondroplasia	2	2	Cancer	Skeletal	2
Colorectal cancer	Bladder cancer	2	2	Cancer	Cancer	2
Colorectal cancer	Cervical cancer	2	2	Cancer	Cancer	2
Colorectal cancer	Crouzon syndrome with acanthosis nigricans	2	2	Cancer	Skeletal	2
Colorectal cancer	Hypochondroplasia	2	2	Cancer	Skeletal	2
Colorectal cancer	Muenke syndrome	2	2	Cancer	Skeletal	2
Colorectal cancer	Thanatophoric dysplasia	2	2	Cancer	Skeletal	2
Colorectal cancer	Birt-Hogg-Dube syndrome	2	2	Cancer	Dermatological	2
Colorectal cancer	Pneumothorax	2	2	Cancer	Respiratory	2
Colorectal cancer	Renal carcinoma	2	2	Cancer	Cancer	2
Colorectal cancer	Colon cancer	2	2	Cancer	Cancer	2
Colorectal cancer	Adenocarcinoma of lung	1	1	Cancer	Cancer	1
Colorectal cancer	Melanoma	1	1	Cancer	Cancer	1
Colorectal cancer	Nonsmall cell lung cancer	1	1	Cancer	Cancer	1
Colorectal cancer	Leukemia/lymphoma	3	3	Cancer	Cancer	3
Colorectal cancer	von Hippel-Lindau disease	3	3	Cancer	Cancer	3
Combined C6/C7 deficiency	C6 deficiency	1	1	Immunological	Immunological	1
Combined hyperlipemia	Chylomicronemia syndrome	2	2	Metabolic	Metabolic	2
Combined hyperlipemia	Lipoprotein lipase deficiency	2	2	Metabolic	Metabolic	2
Combined immunodeficiency	Severe combined immunodeficiency	4	4	Immunological	Immunological	4
Combined SAP deficiency	Gaucher disease	2	2	Metabolic	Metabolic	2
Combined SAP deficiency	Metachromatic leukodystrophy due to deficiency of SAP-1	2	2	Metabolic	Neurological	2
Cone dystrophy-1	Cone-rod dystrophy	5	5	Ophthamological	Ophthamological	5
Cone dystrophy-1	Cone-rod retinal dystrophy-2	5	3	Ophthamological	Ophthamological	1
Cone dystrophy-1	Leber congenital amaurosis	5	3	Ophthamological	Ophthamological	1
Cone dystrophy-1	Macular degeneration	5	5	Ophthamological	Ophthamological	5
Cone dystrophy-1	Retinitis pigmentosa-3	5	5	Ophthamological	Ophthamological	5
Cone dystrophy-1	Retinitis pigmentosa	5	3	Ophthamological	Ophthamological	1
Cone dystrophy-1	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Cone dystrophy-1	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy	Cone dystrophy-1	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy	Cone-rod retinal dystrophy-2	5	3	Ophthamological	Ophthamological	1
Cone-rod dystrophy	Leber congenital amaurosis	5	3	Ophthamological	Ophthamological	1
Cone-rod dystrophy	Macular degeneration	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy	Retinitis pigmentosa-3	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy	Retinitis pigmentosa	5	3	Ophthamological	Ophthamological	1
Cone-rod dystrophy	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy 3	Fundus flavimaculatus	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy 3	Macular dystrophy	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy 3	Retinitis pigmentosa-19	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy 3	Stargardt disease-1	5	5	Ophthamological	Ophthamological	5
Cone-rod dystrophy	Leber congenital amaurosis	2	2	Ophthamological	Ophthamological	2
Cone-rod dystrophy	Retinitis pigmentosa	2	2	Ophthamological	Ophthamological	2
Cone-rod dystrophy 6	Leber congenital amaurosis	4	4	Ophthamological	Ophthamological	4
Cone-rod dystrophy 9	Leber congenital amaurosis	3	3	Ophthamological	Ophthamological	3
Cone-rod retinal dystrophy-2	Cone dystrophy-1	3	5	Ophthamological	Ophthamological	1
Cone-rod retinal dystrophy-2	Cone-rod dystrophy	3	5	Ophthamological	Ophthamological	1
Cone-rod retinal dystrophy-2	Leber congenital amaurosis	3	3	Ophthamological	Ophthamological	3
Cone-rod retinal dystrophy-2	Macular degeneration	3	5	Ophthamological	Ophthamological	1
Cone-rod retinal dystrophy-2	Retinitis pigmentosa-3	3	5	Ophthamological	Ophthamological	1
Cone-rod retinal dystrophy-2	Retinitis pigmentosa	3	3	Ophthamological	Ophthamological	3
Cone-rod retinal dystrophy-2	Retinitis pigmentosa	3	5	Ophthamological	Ophthamological	1
Cone-rod retinal dystrophy-2	Retinitis pigmentosa	3	5	Ophthamological	Ophthamological	1
Congenital bilateral absence of vas deferens	Cystic fibrosis	4	4	Unclassified	Respiratory	4
Congenital bilateral absence of vas deferens	Hypertrypsinemia	4	4	Unclassified	Gastrointestinal	4
Congenital bilateral absence of vas deferens	Pancreatitis	4	4	Unclassified	Gastrointestinal	4
Congenital bilateral absence of vas deferens	Sweat chloride elevation without CF	4	4	Unclassified	Unclassified	4
Congestive heart failure	Resting heart rate	3	3	Cardiovascular	Cardiovascular	3
Conjunctivitis	Plasminogen Tochigi disease	1	1	Ophthamological	Hematological	1
Conotruncal anomaly face syndrome	DiGeorge syndrome	8	8	Cardiovascular	multiple	8
Conotruncal anomaly face syndrome	Velocardiofacial syndrome	8	8	Cardiovascular	multiple	8
Convulsions	Usher syndrome	5	5	Neurological	multiple	5
Coproporphyria	Harderoporphyrinuria	1	1	Metabolic	Metabolic	1
Corneal clouding	Amyloidosis	1	1	Ophthamological	Neurological	1
Corneal clouding	ApoA-I and apoC-III deficiency	1	1	Ophthamological	Metabolic	1
Corneal clouding	Hypertriglyceridemia	1	1	Ophthamological	Metabolic	1
Corneal clouding	Hypoalphalipoproteinemia	1	1	Ophthamological	Metabolic	1
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Arthropathy	5	3	Ophthamological	Bone	1
Corneal dystrophy	Craniofacial anomalies	5	5	Ophthamological	multiple	5
Corneal dystrophy	Keratoconus	5	5	Ophthamological	Ophthamological	5
Corneal dystrophy	Spondyloepiphyseal dysplasia tarda with progressive arthropathy	5	3	Ophthamological	Skeletal	1
Corneal dystrophy	Fuchs endothelial corneal dystrophy	3	3	Ophthamological	Ophthamological	3
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Corneal dystrophy	Corneal dystrophy	6	6	Ophthamological	Ophthamological	6
Coronary artery disease in familial hypercholesterolemia	Cerebral amyloid angiopathy	4	4	Cardiovascular	Neurological	4
Coronary artery disease in familial hypercholesterolemia	HDL deficiency	4	4	Cardiovascular	Metabolic	4
Coronary artery disease in familial hypercholesterolemia	Tangier disease	4	4	Cardiovascular	Metabolic	4
Coronary artery disease	Coronary artery spasm	3	3	Cardiovascular	Cardiovascular	3
Coronary artery spasm	Coronary artery disease	3	3	Cardiovascular	Cardiovascular	3
Coronary spasms	Alzheimer disease	1	1	Cardiovascular	Neurological	1
Coronary spasms	Hypertension	1	1	Cardiovascular	Cardiovascular	1
Coronary spasms	Hypertension	1	1	Cardiovascular	Cardiovascular	1
Coronary spasms	Placental abruption	1	1	Cardiovascular	Unclassified	1
Costello syndrome	Bladder cancer	1	1	multiple	Cancer	1
Costello syndrome	Thyroid carcinoma	1	1	multiple	Cancer	1
Coumarin resistance	Nicotine addiction	4	4	Hematological	Psychiatric	4
Cowden disease	Bannayan-Riley-Ruvalcaba syndrome	2	2	Cancer	Unclassified	2
Cowden disease	Bannayan-Zonana syndrome	2	2	Cancer	Unclassified	2
Cowden disease	Endometrial carcinoma	2	2	Cancer	Cancer	2
Cowden disease	Lhermitte-Duclos syndrome	2	2	Cancer	Cancer	2
Cowden disease	Meningioma	2	2	Cancer	Cancer	2
Cowden disease	Oligodendroglioma	2	2	Cancer	Cancer	2
Cowden disease	Prostate cancer	2	2	Cancer	Cancer	2
Cowden disease	Thyroid carcinoma	2	2	Cancer	Cancer	2
Cowden disease	VATER association with hydrocephalus	2	2	Cancer	multiple	2
Cowden-like syndrome	Polyposis	3	3	Cancer	Cancer	3
CPT deficiency	CPT II deficiency	1	1	Metabolic	Metabolic	1
CPT deficiency	Myopathy due to CPT II deficiency	1	1	Metabolic	Muscular	1
CPT II deficiency	CPT deficiency	1	1	Metabolic	Metabolic	1
CPT II deficiency	Myopathy due to CPT II deficiency	1	1	Metabolic	Muscular	1
Cramps	Hyperkalemic periodic paralysis	3	3	Muscular	Neurological	3
Cramps	Hypokalemic periodic paralysis	3	3	Muscular	Renal	3
Cramps	Myasthenic syndrome	3	3	Muscular	Muscular	3
Cramps	Myotonia congenita	3	3	Muscular	Muscular	3
Cramps	Paramyotonia congenita	3	3	Muscular	Muscular	3
Craniofacial anomalies	Arthropathy	5	3	multiple	Bone	1
Craniofacial anomalies	Corneal dystrophy	5	5	multiple	Ophthamological	5
Craniofacial anomalies	Keratoconus	5	5	multiple	Ophthamological	5
Craniofacial anomalies	Spondyloepiphyseal dysplasia tarda with progressive arthropathy	5	3	multiple	Skeletal	1
Craniofacial-deafness-hand syndrome	Rhabdomyosarcoma	4	4	multiple	Cancer	4
Craniofacial-deafness-hand syndrome	Waardenburg syndrome	4	4	multiple	multiple	4
Craniofacial-deafness-hand syndrome	Waardenburg syndrome	4	4	multiple	multiple	4
Craniofacial-skeletal-dermatologic dysplasia	Apert syndrome	4	4	multiple	Connective tissue	4
Craniofacial-skeletal-dermatologic dysplasia	Beare-Stevenson cutis gyrata syndrome	4	4	multiple	multiple	4
Craniofacial-skeletal-dermatologic dysplasia	Craniosynostosis	4	4	multiple	Skeletal	4
Craniofacial-skeletal-dermatologic dysplasia	Crouzon syndrome	4	4	multiple	Skeletal	4
Craniofacial-skeletal-dermatologic dysplasia	Gastric cancer	4	4	multiple	Cancer	4
Craniofacial-skeletal-dermatologic dysplasia	Jackson-Weiss syndrome	4	4	multiple	Skeletal	4
Craniofacial-skeletal-dermatologic dysplasia	Pfeiffer syndrome	4	4	multiple	Skeletal	4
Craniofacial-skeletal-dermatologic dysplasia	Saethre-Chotzen syndrome	4	4	multiple	Developmental	4
Craniometaphyseal dysplasia	Chondrocalcinosis 2	6	6	Bone	Connective tissue	6
Craniosynostosis	Apert syndrome	4	4	Skeletal	Connective tissue	4
Craniosynostosis	Beare-Stevenson cutis gyrata syndrome	4	4	Skeletal	multiple	4
Craniosynostosis	Craniofacial-skeletal-dermatologic dysplasia	4	4	Skeletal	multiple	4
Craniosynostosis	Crouzon syndrome	4	4	Skeletal	Skeletal	4
Craniosynostosis	Gastric cancer	4	4	Skeletal	Cancer	4
Craniosynostosis	Jackson-Weiss syndrome	4	4	Skeletal	Skeletal	4
Craniosynostosis	Pfeiffer syndrome	4	4	Skeletal	Skeletal	4
Craniosynostosis	Saethre-Chotzen syndrome	4	4	Skeletal	Developmental	4
Craniosynostosis	Parietal foramina 1	3	3	Skeletal	Skeletal	3
Craniosynostosis	Parietal foramina with cleidocranial dysplasia	3	3	Skeletal	Skeletal	3
CRASH syndrome	Hydrocephalus due to aqueductal stenosis	3	3	multiple	Neurological	3
CRASH syndrome	Hydrocephalus with congenital idiopathic intestinal pseudoobstruction	3	3	multiple	Neurological	3
CRASH syndrome	Hydrocephalus with Hirschsprung disease and cleft palate	3	3	multiple	Neurological	3
CRASH syndrome	MASA syndrome	3	3	multiple	multiple	3
Creatine deficiency syndrome	Mental retardation	2	2	Neurological	Neurological	2
Creatine deficiency syndrome	Mental retardation	2	2	Neurological	Neurological	2
Creatine phosphokinase	Cardiomyopathy	2	2	Metabolic	Cardiovascular	2
Creatine phosphokinase	Muscular dystrophy	2	2	Metabolic	Muscular	2
Creatine phosphokinase	Myopathy	2	2	Metabolic	Muscular	2
Creatine phosphokinase	Rippling muscle disease	2	2	Metabolic	Muscular	2
Creatine phosphokinase	Cardiomyopathy	2	2	Metabolic	Cardiovascular	2
Creatine phosphokinase	Muscular dystrophy	2	2	Metabolic	Muscular	2
Creatine phosphokinase	Myopathy	2	2	Metabolic	Muscular	2
Creatine phosphokinase	Rippling muscle disease	2	2	Metabolic	Muscular	2
Creutzfeldt-Jakob disease	Gerstmann-Straussler disease	2	2	Neurological	Neurological	2
Creutzfeldt-Jakob disease	Huntington disease-like 1	2	2	Neurological	Neurological	2
Creutzfeldt-Jakob disease	Insomnia	2	2	Neurological	Psychiatric	2
Creutzfeldt-Jakob disease	Prion disease with protracted course	2	2	Neurological	Neurological	2
Crigler-Najjar syndrome	Crigler-Najjar syndrome	3	3	multiple	multiple	3
Crigler-Najjar syndrome	Gilbert syndrome	3	3	multiple	Metabolic	3
Crigler-Najjar syndrome	Hyperbilirubinemia	3	3	multiple	Gastrointestinal	3
Crigler-Najjar syndrome	Crigler-Najjar syndrome	3	3	multiple	multiple	3
Crigler-Najjar syndrome	Gilbert syndrome	3	3	multiple	Metabolic	3
Crigler-Najjar syndrome	Hyperbilirubinemia	3	3	multiple	Gastrointestinal	3
Crohn disease	Blau syndrome	6	6	Gastrointestinal	multiple	6
Crohn disease	Psoriatic arthritis	6	6	Gastrointestinal	Dermatological	6
Crohn disease	Sarcoidosis	6	6	Gastrointestinal	Immunological	6
Crouzon syndrome	Apert syndrome	4	4	Skeletal	Connective tissue	4
Crouzon syndrome	Beare-Stevenson cutis gyrata syndrome	4	4	Skeletal	multiple	4
Crouzon syndrome	Craniofacial-skeletal-dermatologic dysplasia	4	4	Skeletal	multiple	4
Crouzon syndrome	Craniosynostosis	4	4	Skeletal	Skeletal	4
Crouzon syndrome	Gastric cancer	4	4	Skeletal	Cancer	4
Crouzon syndrome	Jackson-Weiss syndrome	4	4	Skeletal	Skeletal	4
Crouzon syndrome	Pfeiffer syndrome	4	4	Skeletal	Skeletal	4
Crouzon syndrome	Saethre-Chotzen syndrome	4	4	Skeletal	Developmental	4
Crouzon syndrome with acanthosis nigricans	Achondroplasia	2	2	Skeletal	Skeletal	2
Crouzon syndrome with acanthosis nigricans	Bladder cancer	2	2	Skeletal	Cancer	2
Crouzon syndrome with acanthosis nigricans	Cervical cancer	2	2	Skeletal	Cancer	2
Crouzon syndrome with acanthosis nigricans	Colorectal cancer	2	2	Skeletal	Cancer	2
Crouzon syndrome with acanthosis nigricans	Hypochondroplasia	2	2	Skeletal	Skeletal	2
Crouzon syndrome with acanthosis nigricans	Muenke syndrome	2	2	Skeletal	Skeletal	2
Crouzon syndrome with acanthosis nigricans	Thanatophoric dysplasia	2	2	Skeletal	Skeletal	2
Cutis laxa	Supravalvar aortic stenosis	1	1	Connective tissue	Cardiovascular	1
Cutis laxa	Williams-Beuren syndrome	1	1	Connective tissue	multiple	1
Cutis laxa	Cutis laxa	2	2	Connective tissue	Connective tissue	2
Cutis laxa	Macular degeneration	2	2	Connective tissue	Ophthamological	2
Cutis laxa	Cutis laxa	2	2	Connective tissue	Connective tissue	2
Cutis laxa	Macular degeneration	2	2	Connective tissue	Ophthamological	2
Cutis laxa	Menkes disease	4	4	Connective tissue	Neurological	4
Cutis laxa	Occipital horn syndrome	4	4	Connective tissue	multiple	4
Cyclic ichthyosis with epidermolytic hyperkeratosis	Epidermolytic hyperkeratosis	1	1	Dermatological	Dermatological	1
Cyclic ichthyosis with epidermolytic hyperkeratosis	Ichthyosis histrix	1	1	Dermatological	Dermatological	1
Cyclic ichthyosis with epidermolytic hyperkeratosis	Keratosis palmoplantaria striata	1	1	Dermatological	Dermatological	1
Cyclic ichthyosis with epidermolytic hyperkeratosis	Keratosis palmoplantaris striata III	1	1	Dermatological	Dermatological	1
Cyclic ichthyosis with epidermolytic hyperkeratosis	Unna-Thost disease	1	1	Dermatological	Dermatological	1
Cystathioninuria	Homocysteine	1	1	Metabolic	Metabolic	1
Cystic fibrosis	Congenital bilateral absence of vas deferens	4	4	Respiratory	Unclassified	4
Cystic fibrosis	Hypertrypsinemia	4	4	Respiratory	Gastrointestinal	4
Cystic fibrosis	Pancreatitis	4	4	Respiratory	Gastrointestinal	4
Cystic fibrosis	Sweat chloride elevation without CF	4	4	Respiratory	Unclassified	4
